Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
SRR18306573_1	(1, 21.609344826080598)	(2, 21.609344826080598)	(3, 21.609344826080598)	(4, 21.609344826080598)	(5, 21.609344826080598)	(6, 21.609344826080598)	(7, 21.609344826080598)	(8, 21.609344826080598)	(9, 21.609344826080598)	(10, 21.609344826080598)	(11, 21.609344826080598)	(12, 21.609344826080598)	(13, 21.609344826080598)	(14, 21.609344826080598)	(15, 21.609344826080598)	(16, 21.609344826080598)	(17, 21.609344826080598)	(18, 21.609344826080598)	(19, 21.609344826080598)	(20, 21.609344826080598)	(21, 21.609344826080598)	(22, 21.609344826080598)	(23, 21.609344826080598)	(24, 21.609344826080598)	(25, 21.609344826080598)	(26, 21.609344826080598)	(27, 21.609344826080598)	(28, 21.609344826080598)																						
SRR18306573_2	(1, 29.50751284153119)	(2, 29.50751284153119)	(3, 29.50751284153119)	(4, 29.50751284153119)	(5, 29.50751284153119)	(6, 29.50751284153119)	(7, 29.50751284153119)	(8, 29.50751284153119)	(9, 29.50751284153119)	(10, 29.50751284153119)	(11, 29.50751284153119)	(12, 29.50751284153119)	(13, 29.50751284153119)	(14, 29.50751284153119)	(15, 29.50751284153119)	(16, 29.50751284153119)	(17, 29.50751284153119)	(18, 29.50751284153119)	(19, 29.50751284153119)	(20, 29.50751284153119)	(21, 29.50751284153119)	(22, 29.50751284153119)	(23, 29.50751284153119)	(24, 29.50751284153119)	(25, 29.50751284153119)	(26, 29.50751284153119)	(27, 29.50751284153119)	(28, 29.50751284153119)	(29, 29.514479540776144)	(30, 29.514505217036202)	(31, 29.514530893345988)	(32, 29.514564272623055)	(33, 29.51459251669237)	(34, 29.51461305787149)	(35, 29.514659275640867)	(36, 29.51466441095852)	(37, 29.51466697861809)	(38, 29.51467206693994)	(39, 29.51468073965707)	(40, 29.514707839099955)	(41, 29.51470035791039)	(42, 29.51472114844046)	(43, 29.514719833336805)	(44, 29.51472142916784)	(45, 29.514631435429372)	(46, 29.514372765645394)	(47, 29.512759754015402)	(48, 29.504392934296867)	(49, 29.47820400752193)	(50, 29.427670450993848)
SRR18306574_1	(1, 21.61740905881245)	(2, 21.61740905881245)	(3, 21.61740905881245)	(4, 21.61740905881245)	(5, 21.61740905881245)	(6, 21.61740905881245)	(7, 21.61740905881245)	(8, 21.61740905881245)	(9, 21.61740905881245)	(10, 21.61740905881245)	(11, 21.61740905881245)	(12, 21.61740905881245)	(13, 21.61740905881245)	(14, 21.61740905881245)	(15, 21.61740905881245)	(16, 21.61740905881245)	(17, 21.61740905881245)	(18, 21.61740905881245)	(19, 21.61740905881245)	(20, 21.61740905881245)	(21, 21.61740905881245)	(22, 21.61740905881245)	(23, 21.61740905881245)	(24, 21.61740905881245)	(25, 21.61740905881245)	(26, 21.61740905881245)	(27, 21.61740905881245)	(28, 21.61740905881245)																						
SRR18306574_2	(1, 29.499450763684916)	(2, 29.499450763684916)	(3, 29.499450763684916)	(4, 29.499450763684916)	(5, 29.499450763684916)	(6, 29.499450763684916)	(7, 29.499450763684916)	(8, 29.499450763684916)	(9, 29.499450763684916)	(10, 29.499450763684916)	(11, 29.499450763684916)	(12, 29.499450763684916)	(13, 29.499450763684916)	(14, 29.499450763684916)	(15, 29.499450763684916)	(16, 29.499450763684916)	(17, 29.499450763684916)	(18, 29.499450763684916)	(19, 29.499450763684916)	(20, 29.499450763684916)	(21, 29.499450763684916)	(22, 29.499450763684916)	(23, 29.499450763684916)	(24, 29.499450763684916)	(25, 29.499450763684916)	(26, 29.499450763684916)	(27, 29.499450763684916)	(28, 29.499450763684916)	(29, 29.507527685212512)	(30, 29.50754062465403)	(31, 29.507558739893376)	(32, 29.50758461884968)	(33, 29.50759755834678)	(34, 29.507631201098363)	(35, 29.507657080196154)	(36, 29.507670019763996)	(37, 29.507677783510765)	(38, 29.50769321489112)	(39, 29.507694312848262)	(40, 29.50771126746469)	(41, 29.507738612297675)	(42, 29.507790600469473)	(43, 29.507809746953985)	(44, 29.50781197815818)	(45, 29.507712974931206)	(46, 29.50738913124838)	(47, 29.505781842293878)	(48, 29.497676693075963)	(49, 29.471609120824898)	(50, 29.421286879128324)
SRR18306575_1	(1, 21.61936308938233)	(2, 21.61936308938233)	(3, 21.61936308938233)	(4, 21.61936308938233)	(5, 21.61936308938233)	(6, 21.61936308938233)	(7, 21.61936308938233)	(8, 21.61936308938233)	(9, 21.61936308938233)	(10, 21.61936308938233)	(11, 21.61936308938233)	(12, 21.61936308938233)	(13, 21.61936308938233)	(14, 21.61936308938233)	(15, 21.61936308938233)	(16, 21.61936308938233)	(17, 21.61936308938233)	(18, 21.61936308938233)	(19, 21.61936308938233)	(20, 21.61936308938233)	(21, 21.61936308938233)	(22, 21.61936308938233)	(23, 21.61936308938233)	(24, 21.61936308938233)	(25, 21.61936308938233)	(26, 21.61936308938233)	(27, 21.61936308938233)	(28, 21.61936308938233)																						
SRR18306575_2	(1, 29.493315792372456)	(2, 29.493315792372456)	(3, 29.493315792372456)	(4, 29.493315792372456)	(5, 29.493315792372456)	(6, 29.493315792372456)	(7, 29.493315792372456)	(8, 29.493315792372456)	(9, 29.493315792372456)	(10, 29.493315792372456)	(11, 29.493315792372456)	(12, 29.493315792372456)	(13, 29.493315792372456)	(14, 29.493315792372456)	(15, 29.493315792372456)	(16, 29.493315792372456)	(17, 29.493315792372456)	(18, 29.493315792372456)	(19, 29.493315792372456)	(20, 29.493315792372456)	(21, 29.493315792372456)	(22, 29.493315792372456)	(23, 29.493315792372456)	(24, 29.493315792372456)	(25, 29.493315792372456)	(26, 29.493315792372456)	(27, 29.493315792372456)	(28, 29.493315792372456)	(29, 29.506561660976296)	(30, 29.506644786181425)	(31, 29.506688328163616)	(32, 29.506828850991024)	(33, 29.506919894744993)	(34, 29.506937707726532)	(35, 29.50706632094191)	(36, 29.50708611336527)	(37, 29.50709205109804)	(38, 29.507101836913304)	(39, 29.507129648746254)	(40, 29.507169328588727)	(41, 29.507195142031147)	(42, 29.50723786391781)	(43, 29.50728009280522)	(44, 29.507303656533654)	(45, 29.507252567664267)	(46, 29.506970900652213)	(47, 29.505310331156863)	(48, 29.497216146068038)	(49, 29.470952047148998)	(50, 29.41827419540459)
SRR18306576_1	(1, 21.639665127520203)	(2, 21.639665127520203)	(3, 21.639665127520203)	(4, 21.639665127520203)	(5, 21.639665127520203)	(6, 21.639665127520203)	(7, 21.639665127520203)	(8, 21.639665127520203)	(9, 21.639665127520203)	(10, 21.639665127520203)	(11, 21.639665127520203)	(12, 21.639665127520203)	(13, 21.639665127520203)	(14, 21.639665127520203)	(15, 21.639665127520203)	(16, 21.639665127520203)	(17, 21.639665127520203)	(18, 21.639665127520203)	(19, 21.639665127520203)	(20, 21.639665127520203)	(21, 21.639665127520203)	(22, 21.639665127520203)	(23, 21.639665127520203)	(24, 21.639665127520203)	(25, 21.639665127520203)	(26, 21.639665127520203)	(27, 21.639665127520203)	(28, 21.639665127520203)																						
SRR18306577_1	(1, 21.644809121867297)	(2, 21.644809121867297)	(3, 21.644809121867297)	(4, 21.644809121867297)	(5, 21.644809121867297)	(6, 21.644809121867297)	(7, 21.644809121867297)	(8, 21.644809121867297)	(9, 21.644809121867297)	(10, 21.644809121867297)	(11, 21.644809121867297)	(12, 21.644809121867297)	(13, 21.644809121867297)	(14, 21.644809121867297)	(15, 21.644809121867297)	(16, 21.644809121867297)	(17, 21.644809121867297)	(18, 21.644809121867297)	(19, 21.644809121867297)	(20, 21.644809121867297)	(21, 21.644809121867297)	(22, 21.644809121867297)	(23, 21.644809121867297)	(24, 21.644809121867297)	(25, 21.644809121867297)	(26, 21.644809121867297)	(27, 21.644809121867297)	(28, 21.644809121867297)																						
SRR18306577_2	(1, 29.466452638709182)	(2, 29.466452638709182)	(3, 29.466452638709182)	(4, 29.466452638709182)	(5, 29.466452638709182)	(6, 29.466452638709182)	(7, 29.466452638709182)	(8, 29.466452638709182)	(9, 29.466452638709182)	(10, 29.466452638709182)	(11, 29.466452638709182)	(12, 29.466452638709182)	(13, 29.466452638709182)	(14, 29.466452638709182)	(15, 29.466452638709182)	(16, 29.466452638709182)	(17, 29.466452638709182)	(18, 29.466452638709182)	(19, 29.466452638709182)	(20, 29.466452638709182)	(21, 29.466452638709182)	(22, 29.466452638709182)	(23, 29.466452638709182)	(24, 29.466452638709182)	(25, 29.466452638709182)	(26, 29.466452638709182)	(27, 29.466452638709182)	(28, 29.466452638709182)	(29, 29.48090692207126)	(30, 29.480919204180875)	(31, 29.480956050578087)	(32, 29.481038955346722)	(33, 29.481098831335796)	(34, 29.481138748812274)	(35, 29.481226260624126)	(36, 29.481249260068832)	(37, 29.481256936584938)	(38, 29.481313682798568)	(39, 29.48134689008156)	(40, 29.481390456034013)	(41, 29.481457801697818)	(42, 29.48153750020511)	(43, 29.48160962149075)	(44, 29.481623869840725)	(45, 29.48152477543985)	(46, 29.481181435069665)	(47, 29.479557181431897)	(48, 29.471150748909256)	(49, 29.44553837747755)	(50, 29.388823817839384)
SRR18306578_2	(1, 29.56235066403159)	(2, 29.56235066403159)	(3, 29.56235066403159)	(4, 29.56235066403159)	(5, 29.56235066403159)	(6, 29.56235066403159)	(7, 29.56235066403159)	(8, 29.56235066403159)	(9, 29.56235066403159)	(10, 29.56235066403159)	(11, 29.56235066403159)	(12, 29.56235066403159)	(13, 29.56235066403159)	(14, 29.56235066403159)	(15, 29.56235066403159)	(16, 29.56235066403159)	(17, 29.56235066403159)	(18, 29.56235066403159)	(19, 29.56235066403159)	(20, 29.56235066403159)	(21, 29.56235066403159)	(22, 29.56235066403159)	(23, 29.56235066403159)	(24, 29.56235066403159)	(25, 29.56235066403159)	(26, 29.56235066403159)	(27, 29.56235066403159)	(28, 29.56235066403159)	(29, 29.569467664289334)	(30, 29.569507307009875)	(31, 29.56954542512196)	(32, 29.569578969151063)	(33, 29.569612513264865)	(34, 29.56962166167424)	(35, 29.569633859563204)	(36, 29.569639933815047)	(37, 29.569646032766872)	(38, 29.56965205763303)	(39, 29.56965974902381)	(40, 29.56967053300997)	(41, 29.569674864672812)	(42, 29.569699761636148)	(43, 29.569708940868736)	(44, 29.569727049197407)	(45, 29.569644342339277)	(46, 29.569377636435263)	(47, 29.567936160420604)	(48, 29.560606780976652)	(49, 29.538642353457558)	(50, 29.496033651794573)
SRR18306579_1	(1, 21.635661701747527)	(2, 21.635661701747527)	(3, 21.635661701747527)	(4, 21.635661701747527)	(5, 21.635661701747527)	(6, 21.635661701747527)	(7, 21.635661701747527)	(8, 21.635661701747527)	(9, 21.635661701747527)	(10, 21.635661701747527)	(11, 21.635661701747527)	(12, 21.635661701747527)	(13, 21.635661701747527)	(14, 21.635661701747527)	(15, 21.635661701747527)	(16, 21.635661701747527)	(17, 21.635661701747527)	(18, 21.635661701747527)	(19, 21.635661701747527)	(20, 21.635661701747527)	(21, 21.635661701747527)	(22, 21.635661701747527)	(23, 21.635661701747527)	(24, 21.635661701747527)	(25, 21.635661701747527)	(26, 21.635661701747527)	(27, 21.635661701747527)	(28, 21.635661701747527)																						
SRR18306579_2	(1, 29.552826544215602)	(2, 29.552826544215602)	(3, 29.552826544215602)	(4, 29.552826544215602)	(5, 29.552826544215602)	(6, 29.552826544215602)	(7, 29.552826544215602)	(8, 29.552826544215602)	(9, 29.552826544215602)	(10, 29.552826544215602)	(11, 29.552826544215602)	(12, 29.552826544215602)	(13, 29.552826544215602)	(14, 29.552826544215602)	(15, 29.552826544215602)	(16, 29.552826544215602)	(17, 29.552826544215602)	(18, 29.552826544215602)	(19, 29.552826544215602)	(20, 29.552826544215602)	(21, 29.552826544215602)	(22, 29.552826544215602)	(23, 29.552826544215602)	(24, 29.552826544215602)	(25, 29.552826544215602)	(26, 29.552826544215602)	(27, 29.552826544215602)	(28, 29.552826544215602)	(29, 29.56079864106567)	(30, 29.560806336966717)	(31, 29.560829424696617)	(32, 29.560857130025482)	(33, 29.560866365147948)	(34, 29.56088637460199)	(35, 29.560900227318598)	(36, 29.56091097621872)	(37, 29.560920211379173)	(38, 29.560943222978885)	(39, 29.56095093159895)	(40, 29.560965611192955)	(41, 29.560980087687568)	(42, 29.561008494898836)	(43, 29.561026511206954)	(44, 29.561031530283753)	(45, 29.560966661461418)	(46, 29.56070009928325)	(47, 29.55927850616072)	(48, 29.552232632242447)	(49, 29.530448991211653)	(50, 29.48846902246783)
SRR18306580_1	(1, 21.6387473478048)	(2, 21.6387473478048)	(3, 21.6387473478048)	(4, 21.6387473478048)	(5, 21.6387473478048)	(6, 21.6387473478048)	(7, 21.6387473478048)	(8, 21.6387473478048)	(9, 21.6387473478048)	(10, 21.6387473478048)	(11, 21.6387473478048)	(12, 21.6387473478048)	(13, 21.6387473478048)	(14, 21.6387473478048)	(15, 21.6387473478048)	(16, 21.6387473478048)	(17, 21.6387473478048)	(18, 21.6387473478048)	(19, 21.6387473478048)	(20, 21.6387473478048)	(21, 21.6387473478048)	(22, 21.6387473478048)	(23, 21.6387473478048)	(24, 21.6387473478048)	(25, 21.6387473478048)	(26, 21.6387473478048)	(27, 21.6387473478048)	(28, 21.6387473478048)																						
SRR18306580_2	(1, 29.537855802187043)	(2, 29.537855802187043)	(3, 29.537855802187043)	(4, 29.537855802187043)	(5, 29.537855802187043)	(6, 29.537855802187043)	(7, 29.537855802187043)	(8, 29.537855802187043)	(9, 29.537855802187043)	(10, 29.537855802187043)	(11, 29.537855802187043)	(12, 29.537855802187043)	(13, 29.537855802187043)	(14, 29.537855802187043)	(15, 29.537855802187043)	(16, 29.537855802187043)	(17, 29.537855802187043)	(18, 29.537855802187043)	(19, 29.537855802187043)	(20, 29.537855802187043)	(21, 29.537855802187043)	(22, 29.537855802187043)	(23, 29.537855802187043)	(24, 29.537855802187043)	(25, 29.537855802187043)	(26, 29.537855802187043)	(27, 29.537855802187043)	(28, 29.537855802187043)	(29, 29.551041868353096)	(30, 29.551103805671417)	(31, 29.5511394197603)	(32, 29.551277231700045)	(33, 29.55140885118036)	(34, 29.551424335910895)	(35, 29.551574538734368)	(36, 29.55159002365816)	(37, 29.551593120645087)	(38, 29.551599314621104)	(39, 29.55163023795102)	(40, 29.551660246413835)	(41, 29.551686909408485)	(42, 29.551737371479817)	(43, 29.551776709050685)	(44, 29.551837353134864)	(45, 29.551766946410712)	(46, 29.55152567343694)	(47, 29.550068573089575)	(48, 29.54256181697088)	(49, 29.519708276732096)	(50, 29.47325297610516)
SRR18306581_1	(1, 21.644964705907288)	(2, 21.644964705907288)	(3, 21.644964705907288)	(4, 21.644964705907288)	(5, 21.644964705907288)	(6, 21.644964705907288)	(7, 21.644964705907288)	(8, 21.644964705907288)	(9, 21.644964705907288)	(10, 21.644964705907288)	(11, 21.644964705907288)	(12, 21.644964705907288)	(13, 21.644964705907288)	(14, 21.644964705907288)	(15, 21.644964705907288)	(16, 21.644964705907288)	(17, 21.644964705907288)	(18, 21.644964705907288)	(19, 21.644964705907288)	(20, 21.644964705907288)	(21, 21.644964705907288)	(22, 21.644964705907288)	(23, 21.644964705907288)	(24, 21.644964705907288)	(25, 21.644964705907288)	(26, 21.644964705907288)	(27, 21.644964705907288)	(28, 21.644964705907288)																						
SRR18306581_2	(1, 29.4566574835734)	(2, 29.4566574835734)	(3, 29.4566574835734)	(4, 29.4566574835734)	(5, 29.4566574835734)	(6, 29.4566574835734)	(7, 29.4566574835734)	(8, 29.4566574835734)	(9, 29.4566574835734)	(10, 29.4566574835734)	(11, 29.4566574835734)	(12, 29.4566574835734)	(13, 29.4566574835734)	(14, 29.4566574835734)	(15, 29.4566574835734)	(16, 29.4566574835734)	(17, 29.4566574835734)	(18, 29.4566574835734)	(19, 29.4566574835734)	(20, 29.4566574835734)	(21, 29.4566574835734)	(22, 29.4566574835734)	(23, 29.4566574835734)	(24, 29.4566574835734)	(25, 29.4566574835734)	(26, 29.4566574835734)	(27, 29.4566574835734)	(28, 29.4566574835734)	(29, 29.471160425478974)	(30, 29.471182255766617)	(31, 29.471241509586008)	(32, 29.471317916218368)	(33, 29.47140523862402)	(34, 29.47144266268852)	(35, 29.471562732276478)	(36, 29.471578294681777)	(37, 29.47158602920126)	(38, 29.471628038489747)	(39, 29.471657171617302)	(40, 29.47168612160862)	(41, 29.47174383994079)	(42, 29.471800209440666)	(43, 29.471858819187773)	(44, 29.47189313105827)	(45, 29.47178352683427)	(46, 29.471470368719853)	(47, 29.469801875286514)	(48, 29.461158945464298)	(49, 29.435344410766405)	(50, 29.378211073058637)
SRR18306582_1	(1, 21.63799461671628)	(2, 21.63799461671628)	(3, 21.63799461671628)	(4, 21.63799461671628)	(5, 21.63799461671628)	(6, 21.63799461671628)	(7, 21.63799461671628)	(8, 21.63799461671628)	(9, 21.63799461671628)	(10, 21.63799461671628)	(11, 21.63799461671628)	(12, 21.63799461671628)	(13, 21.63799461671628)	(14, 21.63799461671628)	(15, 21.63799461671628)	(16, 21.63799461671628)	(17, 21.63799461671628)	(18, 21.63799461671628)	(19, 21.63799461671628)	(20, 21.63799461671628)	(21, 21.63799461671628)	(22, 21.63799461671628)	(23, 21.63799461671628)	(24, 21.63799461671628)	(25, 21.63799461671628)	(26, 21.63799461671628)	(27, 21.63799461671628)	(28, 21.63799461671628)																						
SRR18306582_2	(1, 29.553309083740785)	(2, 29.553309083740785)	(3, 29.553309083740785)	(4, 29.553309083740785)	(5, 29.553309083740785)	(6, 29.553309083740785)	(7, 29.553309083740785)	(8, 29.553309083740785)	(9, 29.553309083740785)	(10, 29.553309083740785)	(11, 29.553309083740785)	(12, 29.553309083740785)	(13, 29.553309083740785)	(14, 29.553309083740785)	(15, 29.553309083740785)	(16, 29.553309083740785)	(17, 29.553309083740785)	(18, 29.553309083740785)	(19, 29.553309083740785)	(20, 29.553309083740785)	(21, 29.553309083740785)	(22, 29.553309083740785)	(23, 29.553309083740785)	(24, 29.553309083740785)	(25, 29.553309083740785)	(26, 29.553309083740785)	(27, 29.553309083740785)	(28, 29.553309083740785)	(29, 29.560502161046394)	(30, 29.560547042978484)	(31, 29.560571805488706)	(32, 29.560602758691417)	(33, 29.560632164300813)	(34, 29.56064918863075)	(35, 29.56066466531327)	(36, 29.560670830391953)	(37, 29.56067702107325)	(38, 29.560678517546155)	(39, 29.56068337710146)	(40, 29.560700681157257)	(41, 29.560705005414672)	(42, 29.560722731968472)	(43, 29.560723627149883)	(44, 29.560745845888434)	(45, 29.560662089032395)	(46, 29.560416891147202)	(47, 29.55897193331989)	(48, 29.551584586394632)	(49, 29.52934845492417)	(50, 29.485606996016397)
SRR18306583_1	(1, 21.647134365013578)	(2, 21.647134365013578)	(3, 21.647134365013578)	(4, 21.647134365013578)	(5, 21.647134365013578)	(6, 21.647134365013578)	(7, 21.647134365013578)	(8, 21.647134365013578)	(9, 21.647134365013578)	(10, 21.647134365013578)	(11, 21.647134365013578)	(12, 21.647134365013578)	(13, 21.647134365013578)	(14, 21.647134365013578)	(15, 21.647134365013578)	(16, 21.647134365013578)	(17, 21.647134365013578)	(18, 21.647134365013578)	(19, 21.647134365013578)	(20, 21.647134365013578)	(21, 21.647134365013578)	(22, 21.647134365013578)	(23, 21.647134365013578)	(24, 21.647134365013578)	(25, 21.647134365013578)	(26, 21.647134365013578)	(27, 21.647134365013578)	(28, 21.647134365013578)																						
SRR18306583_2	(1, 29.54453008171154)	(2, 29.54453008171154)	(3, 29.54453008171154)	(4, 29.54453008171154)	(5, 29.54453008171154)	(6, 29.54453008171154)	(7, 29.54453008171154)	(8, 29.54453008171154)	(9, 29.54453008171154)	(10, 29.54453008171154)	(11, 29.54453008171154)	(12, 29.54453008171154)	(13, 29.54453008171154)	(14, 29.54453008171154)	(15, 29.54453008171154)	(16, 29.54453008171154)	(17, 29.54453008171154)	(18, 29.54453008171154)	(19, 29.54453008171154)	(20, 29.54453008171154)	(21, 29.54453008171154)	(22, 29.54453008171154)	(23, 29.54453008171154)	(24, 29.54453008171154)	(25, 29.54453008171154)	(26, 29.54453008171154)	(27, 29.54453008171154)	(28, 29.54453008171154)	(29, 29.552794998085183)	(30, 29.552794998085183)	(31, 29.552818489741906)	(32, 29.552845087296102)	(33, 29.55285135175784)	(34, 29.552871711278907)	(35, 29.552887319727756)	(36, 29.552893557839308)	(37, 29.552901362076526)	(38, 29.552927933440817)	(39, 29.552940367382913)	(40, 29.55295103479207)	(41, 29.55297524394742)	(42, 29.553006521189797)	(43, 29.55303629839733)	(44, 29.553042185603772)	(45, 29.55294511753345)	(46, 29.552654983566374)	(47, 29.551236041945916)	(48, 29.544060862939414)	(49, 29.521702524319537)	(50, 29.478267399698098)
SRR18306584_1	(1, 21.643781980978503)	(2, 21.643781980978503)	(3, 21.643781980978503)	(4, 21.643781980978503)	(5, 21.643781980978503)	(6, 21.643781980978503)	(7, 21.643781980978503)	(8, 21.643781980978503)	(9, 21.643781980978503)	(10, 21.643781980978503)	(11, 21.643781980978503)	(12, 21.643781980978503)	(13, 21.643781980978503)	(14, 21.643781980978503)	(15, 21.643781980978503)	(16, 21.643781980978503)	(17, 21.643781980978503)	(18, 21.643781980978503)	(19, 21.643781980978503)	(20, 21.643781980978503)	(21, 21.643781980978503)	(22, 21.643781980978503)	(23, 21.643781980978503)	(24, 21.643781980978503)	(25, 21.643781980978503)	(26, 21.643781980978503)	(27, 21.643781980978503)	(28, 21.643781980978503)																						
SRR18306584_2	(1, 29.400824558340872)	(2, 29.400824558340872)	(3, 29.400824558340872)	(4, 29.400824558340872)	(5, 29.400824558340872)	(6, 29.400824558340872)	(7, 29.400824558340872)	(8, 29.400824558340872)	(9, 29.400824558340872)	(10, 29.400824558340872)	(11, 29.400824558340872)	(12, 29.400824558340872)	(13, 29.400824558340872)	(14, 29.400824558340872)	(15, 29.400824558340872)	(16, 29.400824558340872)	(17, 29.400824558340872)	(18, 29.400824558340872)	(19, 29.400824558340872)	(20, 29.400824558340872)	(21, 29.400824558340872)	(22, 29.400824558340872)	(23, 29.400824558340872)	(24, 29.400824558340872)	(25, 29.400824558340872)	(26, 29.400824558340872)	(27, 29.400824558340872)	(28, 29.400824558340872)	(29, 29.415370501992303)	(30, 29.41537904305021)	(31, 29.415426873076548)	(32, 29.415525950110684)	(33, 29.415578905381984)	(34, 29.415609653701463)	(35, 29.41569506607561)	(36, 29.4157121108319)	(37, 29.415720652111283)	(38, 29.415758233806176)	(39, 29.41577843884836)	(40, 29.415805560953622)	(41, 29.415877775530063)	(42, 29.415946749358316)	(43, 29.416013233861626)	(44, 29.41603790683423)	(45, 29.415941486924762)	(46, 29.415576268328394)	(47, 29.413868083464774)	(48, 29.40554818094987)	(49, 29.37764634743636)	(50, 29.314019599913742)
SRR18306585_1	(1, 21.63605474390926)	(2, 21.63605474390926)	(3, 21.63605474390926)	(4, 21.63605474390926)	(5, 21.63605474390926)	(6, 21.63605474390926)	(7, 21.63605474390926)	(8, 21.63605474390926)	(9, 21.63605474390926)	(10, 21.63605474390926)	(11, 21.63605474390926)	(12, 21.63605474390926)	(13, 21.63605474390926)	(14, 21.63605474390926)	(15, 21.63605474390926)	(16, 21.63605474390926)	(17, 21.63605474390926)	(18, 21.63605474390926)	(19, 21.63605474390926)	(20, 21.63605474390926)	(21, 21.63605474390926)	(22, 21.63605474390926)	(23, 21.63605474390926)	(24, 21.63605474390926)	(25, 21.63605474390926)	(26, 21.63605474390926)	(27, 21.63605474390926)	(28, 21.63605474390926)																						
SRR18306585_2	(1, 29.523207914241382)	(2, 29.523207914241382)	(3, 29.523207914241382)	(4, 29.523207914241382)	(5, 29.523207914241382)	(6, 29.523207914241382)	(7, 29.523207914241382)	(8, 29.523207914241382)	(9, 29.523207914241382)	(10, 29.523207914241382)	(11, 29.523207914241382)	(12, 29.523207914241382)	(13, 29.523207914241382)	(14, 29.523207914241382)	(15, 29.523207914241382)	(16, 29.523207914241382)	(17, 29.523207914241382)	(18, 29.523207914241382)	(19, 29.523207914241382)	(20, 29.523207914241382)	(21, 29.523207914241382)	(22, 29.523207914241382)	(23, 29.523207914241382)	(24, 29.523207914241382)	(25, 29.523207914241382)	(26, 29.523207914241382)	(27, 29.523207914241382)	(28, 29.523207914241382)	(29, 29.530299104619907)	(30, 29.53033649036924)	(31, 29.53037047750552)	(32, 29.53039596791488)	(33, 29.5304248571047)	(34, 29.530436752671736)	(35, 29.530469040693177)	(36, 29.530470740064903)	(37, 29.53047240936192)	(38, 29.530475687807776)	(39, 29.530488079840776)	(40, 29.53050433710954)	(41, 29.53050776918894)	(42, 29.53052562194385)	(43, 29.530533853816333)	(44, 29.530531909699988)	(45, 29.5304406513726)	(46, 29.530146401095255)	(47, 29.528681504695804)	(48, 29.521313317341072)	(49, 29.49805270827498)	(50, 29.452982202085305)
SRR18306586_1	(1, 21.635605529745018)	(2, 21.635605529745018)	(3, 21.635605529745018)	(4, 21.635605529745018)	(5, 21.635605529745018)	(6, 21.635605529745018)	(7, 21.635605529745018)	(8, 21.635605529745018)	(9, 21.635605529745018)	(10, 21.635605529745018)	(11, 21.635605529745018)	(12, 21.635605529745018)	(13, 21.635605529745018)	(14, 21.635605529745018)	(15, 21.635605529745018)	(16, 21.635605529745018)	(17, 21.635605529745018)	(18, 21.635605529745018)	(19, 21.635605529745018)	(20, 21.635605529745018)	(21, 21.635605529745018)	(22, 21.635605529745018)	(23, 21.635605529745018)	(24, 21.635605529745018)	(25, 21.635605529745018)	(26, 21.635605529745018)	(27, 21.635605529745018)	(28, 21.635605529745018)																						
SRR18306586_2	(1, 29.486448965477226)	(2, 29.486448965477226)	(3, 29.486448965477226)	(4, 29.486448965477226)	(5, 29.486448965477226)	(6, 29.486448965477226)	(7, 29.486448965477226)	(8, 29.486448965477226)	(9, 29.486448965477226)	(10, 29.486448965477226)	(11, 29.486448965477226)	(12, 29.486448965477226)	(13, 29.486448965477226)	(14, 29.486448965477226)	(15, 29.486448965477226)	(16, 29.486448965477226)	(17, 29.486448965477226)	(18, 29.486448965477226)	(19, 29.486448965477226)	(20, 29.486448965477226)	(21, 29.486448965477226)	(22, 29.486448965477226)	(23, 29.486448965477226)	(24, 29.486448965477226)	(25, 29.486448965477226)	(26, 29.486448965477226)	(27, 29.486448965477226)	(28, 29.486448965477226)	(29, 29.49464443260336)	(30, 29.494647861295974)	(31, 29.494668433470288)	(32, 29.49470272049847)	(33, 29.4947147209793)	(34, 29.494750722487016)	(35, 29.494773009183678)	(36, 29.494785009728183)	(37, 29.494790152822013)	(38, 29.494812276142152)	(39, 29.494827948895427)	(40, 29.494851685392966)	(41, 29.494862326714504)	(42, 29.494898996196792)	(43, 29.49492689612863)	(44, 29.49491688718827)	(45, 29.49479191486496)	(46, 29.494472076804385)	(47, 29.492958291539395)	(48, 29.48577310270982)	(49, 29.461197116262746)	(50, 29.411916637752817)
SRR18306587_1	(1, 21.641185042004313)	(2, 21.641185042004313)	(3, 21.641185042004313)	(4, 21.641185042004313)	(5, 21.641185042004313)	(6, 21.641185042004313)	(7, 21.641185042004313)	(8, 21.641185042004313)	(9, 21.641185042004313)	(10, 21.641185042004313)	(11, 21.641185042004313)	(12, 21.641185042004313)	(13, 21.641185042004313)	(14, 21.641185042004313)	(15, 21.641185042004313)	(16, 21.641185042004313)	(17, 21.641185042004313)	(18, 21.641185042004313)	(19, 21.641185042004313)	(20, 21.641185042004313)	(21, 21.641185042004313)	(22, 21.641185042004313)	(23, 21.641185042004313)	(24, 21.641185042004313)	(25, 21.641185042004313)	(26, 21.641185042004313)	(27, 21.641185042004313)	(28, 21.641185042004313)																						
